facility_id,facility_name,street_address,city,state_code,zip_code,county,facility_type,provider_type,ownership_type,ownership_group,fiscal_year,source_fy_end_date,total_revenue,medicare_revenue,medicaid_revenue,other_revenue,medicare_method,total_days,medicare_days,medicaid_days,chain_name,chain_confidence,federal_medicaid_share,federal_medicaid_revenue,state_medicaid_revenue,medicare_dependency,medicaid_dependency,public_dependency
241363,STEVENS COMMUNITY MEDICAL CENTER,400 EAST 1ST STREET,MORRIS,MN,56267-,STEVENS,CAH,1,Government State,government,2023,2023-12-31,51961233.0,30529751.68,5208409.0,16223072.32,days_share,1028.0,604.0,10.0,Unmapped / Independent,low,0.5068,2639621.68,2568787.32,0.5875486380394399,0.10023643973190552,0.6877850777713455
241364,COMMUNITY MEMORIAL HOSPITAL,512 SKYLINE BOULEVARD,CLOQUET,MN,55720,CARLTON,CAH,1,Government State,government,2023,2023-09-30,62750712.0,31467752.93,5823324.0,25459635.07,days_share,2377.0,1192.0,58.0,Unmapped / Independent,low,0.5068,2951260.6,2872063.4,0.5014724443285998,0.0928009231194062,0.594273367448006
241365,CENTRACARE - BENSON,1815 WISCONSIN AVE,BENSON,MN,56215,SWIFT,CAH,1,Individual,for_profit,2023,2023-06-30,9338374.0,4367949.13,1954918.0,3015506.87,days_share,124.0,58.0,0.0,Unmapped / Independent,low,0.5068,990752.44,964165.56,0.4677419355875016,0.20934244012929873,0.6770843757168004
241366,MEEKER COUNTY MEMORIAL HOSPITAL,612 SIBLEY AVENUE SOUTH,LITCHFIELD,MN,55355-,MEEKER,CAH,1,For-profit Corporation,for_profit,2023,2023-12-31,48428142.0,22642974.76,2533046.0,23252121.24,days_share,2019.0,944.0,11.0,Unmapped / Independent,low,0.5068,1283747.71,1249298.29,0.46755819704997154,0.05230524846482857,0.5198634455148001
241367,WELIA HEALTH,301 HIGHWAY 65 SOUTH,MORA,MN,55051-1950,KANABEC,CAH,1,Government State,government,2023,2023-12-31,107219343.0,43647132.21,16678644.0,46893566.79,days_share,2965.0,1207.0,89.0,Unmapped / Independent,low,0.5068,8452736.78,8225907.22,0.4070826306965899,0.15555629733713253,0.5626389280337224
241369,UNITED HOSPITAL DISTRICT,515 SOUTH MOORE STREET,BLUE EARTH,MN,56013,FARIBAULT,CAH,1,Government State,government,2023,2023-12-31,43044438.0,18007794.57,4178710.0,20857933.43,days_share,1482.0,620.0,190.0,Unmapped / Independent,low,0.5068,2117770.23,2060939.77,0.41835357613450547,0.09707897684713644,0.5154325529816419
241371,SANFORD HOSPITAL LUVERNE,1600 N. KNISS,LUVERNE,MN,56156-2519,ROCK,CAH,1,Government State,government,2023,2023-12-31,30693883.0,19263409.53,2165027.0,9265446.47,days_share,1203.0,755.0,56.0,Unmapped / Independent,low,0.5068,1097235.68,1067791.32,0.6275976724743494,0.07053610649392258,0.698133778968272
241372,MADISON HEALTHCARE SERVICES,900 SECOND AVENUE,MADISON,MN,56256-,LAC QUI PARLE,CAH,1,Government State,government,2023,2023-09-30,17488933.0,9188026.39,810467.0,7490439.61,days_share,276.0,145.0,0.0,HCA Healthcare,keyword,0.5068,410744.68,399722.32,0.5253623185588281,0.046341706495187554,0.5717040250540156
241373,PERHAM HEALTH,1000 CONEY STREET WEST,PERHAM,MN,56573,OTTER TAIL,CAH,1,Other Proprietary,for_profit,2023,2023-09-30,73047971.0,23845386.58,5885801.0,43316783.42,days_share,2126.0,694.0,57.0,Unmapped / Independent,low,0.5068,2982923.95,2902877.05,0.32643461897114157,0.08057446249944437,0.40700908147058595
241375,MINNESOTA VALLEY HEALTH CENTER  INC.,621 SOUTH FOURTH STREET,LE SUEUR,MN,56058-,LE SUEUR,CAH,1,Government State,government,2023,2023-12-31,13347782.0,7955631.66,132634.0,5259516.34,days_share,151.0,90.0,0.0,Unmapped / Independent,low,0.5068,67218.91,65415.09,0.5960264903936849,0.009936782006179003,0.6059632723998639
241376,GLACIAL RIDGE HOSPITAL,10 FOURTH AVENUE SE,GLENWOOD,MN,56334-,POPE,CAH,1,Other Proprietary,for_profit,2023,2023-09-30,47354876.0,23828775.49,251839.0,23274261.51,days_share,1721.0,866.0,40.0,Unmapped / Independent,low,0.5068,127632.01,124206.99,0.5031958164139211,0.005318121833958556,0.5085139382478796
241378,NEW ULM MEDICAL CENTER,1324 FIFTH STREET NORTH,NEW ULM,MN,56073,BROWN,CAH,1,Government State,government,2023,2023-12-31,134125950.0,54679031.56,891715.0,78555203.44,days_share,3677.0,1499.0,40.0,Unmapped / Independent,low,0.5068,451921.16,439793.84,0.40766929561356324,0.006648340608211908,0.41431763622177514
241379,PRAIRIE RIDGE HOSPITAL,1411 HIGHWAY 79 EAST,ELBOW LAKE,MN,56531,GRANT,CAH,1,Government State,government,2023,2023-09-30,17176321.0,7219033.46,125271.0,9832016.54,days_share,207.0,87.0,0.0,Unmapped / Independent,low,0.5068,63487.34,61783.66,0.42028985485308523,0.007293238173646149,0.42758309302673136
241381,SANFORD THIEF RIVER FALLS,3001 SANFORD PARKWAY,THIEF RIVER FALLS,MN,56701,PENNINGTON,CAH,1,Government State,government,2023,2023-12-31,71542743.0,22295854.84,5358782.0,43888106.16,days_share,2044.0,637.0,193.0,Unmapped / Independent,low,0.5068,2715830.72,2642951.28,0.3116438356298416,0.07490322253928676,0.3865470581691283
242004,FAIRVIEW BETHESDA HOSPITAL,45 10TH ST W,SAINT PAUL,MN,55102-1062,RAMSEY,LTCH,2,Government State,government,2023,2023-12-31,30891915.0,5030432.23,0.0,25861482.77,days_share,8057.0,1312.0,340.0,Unmapped / Independent,low,0.5068,0.0,0.0,0.16283976665091823,0.0,0.16283976665091823
243300,GILLETTE CHILDRENS SPECIALTY HEALTH,200 EAST UNIVERSITY,ST. PAUL,MN,55101,RAMSEY,CH,7,Government State,government,2023,2023-12-31,268681576.0,3056455.89,0.0,265625120.11,days_share,8439.0,96.0,3088.0,Unmapped / Independent,low,0.5068,0.0,0.0,0.011375755403489222,0.0,0.011375755403489222
243302,CHILDRENS HEALTH CARE,2525 CHICAGO AVENUE SOUTH,MINNEAPOLIS,MN,55404-4518,HENNEPIN,CH,7,Government State,government,2023,2023-12-31,1016840113.0,1149732.35,0.0,1015690380.65,days_share,36261.0,41.0,22723.0,Unmapped / Independent,low,0.5068,0.0,0.0,0.0011306913794027322,0.0,0.0011306913794027322
244018,SANFORD BEHAVIORAL HEALTH,120 LABREE AVENUE SOUTH,THIEF RIVER FALLS,MN,56701,PENNINGTON,PH,4,Government State,government,2023,2023-12-31,13386582.0,920203.56,0.0,12466378.44,days_share,3375.0,232.0,1659.0,Unmapped / Independent,low,0.5068,0.0,0.0,0.0687407405415363,0.0,0.0687407405415363
250002,TISHOMINGO HEALTH SERVICES,1777 CURTIS DRIVE,IUKA,MS,38852,TISHOMINGO,STH,1,Government State,government,2023,2023-09-30,15848172.0,10715883.19,1164088.0,3968200.81,days_share,1510.0,1021.0,61.0,Unmapped / Independent,low,0.769,895183.67,268904.33,0.6761589406021086,0.07345250922314574,0.7496114498252543
250004,NORTH MISSISSIPPI MEDICAL CENTER,830 SOUTH GLOSTER STREET,TUPELO,MS,38801,LEE,STH,1,Government State,government,2023,2023-09-30,788719102.0,326891516.39,54621057.0,407206528.61,anchor_plus_days_share,77863.0,32271.0,8360.0,Unmapped / Independent,low,0.769,42003592.83,12617464.17,0.4144587287934101,0.06925286437401386,0.483711593167424
250006,BAPTIST MEM HOSPITAL UNION COUNTY,HIGHWAY 30 WEST,NEW ALBANY,MS,38652,UNION,STH,1,Government Federal,government,2023,2023-09-30,140265945.0,59078343.55,13412408.0,67775193.45,anchor_plus_days_share,9326.0,3928.0,1360.0,Unmapped / Independent,low,0.769,10314141.75,3098266.25,0.4211880763359916,0.09562127143548635,0.5168093477714779
250007,BILOXI REGIONAL MEDICAL CENTER,150 REYNOIR STREET,BILOXI,MS,39530,HARRISON,STH,1,Government City,government,2023,2023-09-30,66390066.0,14665530.45,10647055.0,41077480.55,anchor_plus_days_share,9072.0,2004.0,1938.0,Unmapped / Independent,low,0.769,8187585.3,2459469.7,0.2208994708636078,0.1603712067404783,0.3812706776040861
250009,MAGNOLIA HOSPITAL,611 ALCORN DRIVE,CORINTH,MS,38834-,ALCORN,STH,1,Individual,for_profit,2023,2023-09-30,174237415.0,100608537.0,17087915.0,56540963.0,anchor_plus_days_share,15183.0,8767.0,1361.0,Unmapped / Independent,low,0.769,13140606.64,3947308.36,0.5774221168283518,0.09807259250259194,0.6754947093309437
250012,ALLIANCE HEALTHCARE SYSTEM,1430 HWY 4 EAST,HOLLY SPRINGS,MS,38634,MARSHALL,STH,1,Government City,government,2023,2023-03-15,1421495.0,420889.58,137172.0,863433.42,anchor_plus_days_share,179.0,53.0,16.0,HCA Healthcare,keyword,0.769,105485.27,31686.73,0.29608938476744556,0.09649840484841664,0.3925877896158622
250018,JASPER GENERAL HOSPITAL,15 SOUTH 6TH STREET,BAY SPRINGS,MS,39422,JASPER,STH,1,For-profit Corporation,for_profit,2023,2023-09-30,15501238.0,10942050.35,63746.0,4495441.65,days_share,17.0,12.0,0.0,Unmapped / Independent,low,0.769,49020.67,14725.33,0.7058823527514383,0.004112316706575307,0.7099946694580136
250019,MEMORIAL HOSPITAL AT GULFPORT,BROAD STREET,GULFPORT,MS,39502-,HARRISON,STH,1,Individual,for_profit,2023,2023-09-30,692274821.0,229394492.35,135471437.0,327408891.65,anchor_plus_days_share,57022.0,18895.0,4719.0,Unmapped / Independent,low,0.769,104177535.05,31293901.95,0.33136333344991037,0.1956902560811178,0.5270535895310282
250020,WEBSTER HEALTH SERVICES,70 MEDICAL PLAZA,EUPORA,MS,39744,WEBSTER,STH,1,Government State,government,2023,2023-09-30,21264810.0,12941496.07,2254360.0,6068953.93,anchor_plus_days_share,1607.0,978.0,80.0,Unmapped / Independent,low,0.769,1733602.84,520757.16,0.6085874301251692,0.10601364413789731,0.7146010742630665
250025,MONROE HEALTH SERVICES  INC.,1105 EARL FRYE BLVD,AMORY,MS,38821,MONROE,STH,1,Government State,government,2023,2023-09-30,49668509.0,21183245.36,7648477.0,20836786.64,anchor_plus_days_share,6047.0,2579.0,1177.0,Unmapped / Independent,low,0.769,5881678.81,1766798.19,0.42649247554421255,0.15399046909179415,0.5804829446360067
250027,WINSTON MEDICAL CENTER,17550 EAST MAIN STREET,LOUISVILLE,MS,39339,WINSTON,STH,1,Government State,government,2023,2023-12-31,25363486.0,15575323.8,3829270.0,5958892.2,days_share,710.0,436.0,8.0,Unmapped / Independent,low,0.769,2944708.63,884561.37,0.6140845071533149,0.15097569789894022,0.765060205052255
250034,BAPTIST MEM HOSPITAL NORTH MISS,1100 BELK BOULEVARD,OXFORD,MS,38655,LAFAYETTE,STH,1,Government Federal,government,2023,2023-09-30,242074875.0,105982179.36,16943044.0,119149651.64,anchor_plus_days_share,41066.0,17979.0,3846.0,Unmapped / Independent,low,0.769,13029200.84,3913843.16,0.43780743193609,0.06999092326289541,0.5077983551989854
250036,GEORGE COUNTY HOSPITAL,305 WINTER STREET,LUCEDALE,MS,39452-0607,GEORGE,STH,1,For-profit Corporation,for_profit,2023,2023-09-30,42228630.0,12878234.68,8528962.0,20821433.32,anchor_plus_days_share,1551.0,473.0,533.0,Unmapped / Independent,low,0.769,6558771.78,1970190.22,0.3049645389869385,0.20197107981007198,0.5069356187970104
250038,MADISON RIVER OAKS MEDICAL CENTER,161 RIVER OAKS DR.,CANTON,MS,39046,MADISON,STH,1,Government City,government,2023,2023-12-31,38614212.0,12723587.52,4475961.0,21414663.48,anchor_plus_days_share,3396.0,1119.0,258.0,Unmapped / Independent,low,0.769,3442014.01,1033946.99,0.3295053002764889,0.1159148605699891,0.44542016084647795
250040,SINGING RIVER HEALTH SYSTEM,2809 DENNY AVENUE,PASCAGOULA,MS,39581,JACKSON,STH,1,For-profit Corporation,for_profit,2023,2023-09-30,400211968.0,109380491.48,45785611.0,245045865.52,anchor_plus_days_share,46779.0,12785.0,6508.0,Unmapped / Independent,low,0.769,35209134.86,10576476.14,0.2733063981734799,0.11440340284876238,0.38770980102224234
250042,DELTA HEALTH-NORTHWEST REGIONAL,1970 HOSPITAL DRIVE,CLARKSDALE,MS,38614,COAHOMA,STH,1,For-profit Corporation,for_profit,2023,2023-09-30,28510579.0,8470425.32,6873693.0,13166460.68,anchor_plus_days_share,1895.0,563.0,1210.0,Unmapped / Independent,low,0.769,5285869.92,1587823.08,0.29709762541125523,0.2410927186010498,0.538190344012305
250043,NESHOBA COUNTY GENERAL HOSPITAL,1001 HOLLAND AVENUE,PHILADELPHIA,MS,39350,NESHOBA,STH,1,For-profit Corporation,for_profit,2023,2023-09-30,49696328.0,21726105.53,8079617.0,19890605.47,anchor_plus_days_share,2324.0,1016.0,314.0,Unmapped / Independent,low,0.769,6213225.47,1866391.53,0.43717728058298394,0.1625797584079049,0.5997570389908888
250044,BAPTIST MEM HOSPITAL BOONEVILLE,100 HOSPITAL STREET,BOONEVILLE,MS,38829,PRENTISS,STH,1,Government Federal,government,2023,2023-09-30,22829315.0,13978233.06,1716038.0,7135043.94,anchor_plus_days_share,1692.0,1036.0,94.0,Unmapped / Independent,low,0.769,1319633.22,396404.78,0.6122931441438344,0.07516817740698746,0.6874613215508218
250048,ST. DOMINIC-JACKSON MEMORIAL HOSP,969 LAKELAND DRIVE,JACKSON,MS,39216,HINDS,STH,1,Government Federal,government,2023,2023-12-31,410117938.0,141882998.2,33550005.0,234684934.8,anchor_plus_days_share,92026.0,31837.0,11751.0,Unmapped / Independent,low,0.769,25799953.84,7750051.16,0.3459565774955203,0.08180574876488333,0.4277623262604036
250050,OKTIBBEHA COUNTY HOSPITAL,HOSPITAL ROAD,STARKVILLE,MS,39759,OKTIBBEHA,STH,1,For-profit Corporation,for_profit,2023,2023-09-30,66612745.0,23907669.81,7428457.0,35276618.19,anchor_plus_days_share,4458.0,1600.0,1333.0,Unmapped / Independent,low,0.769,5712483.43,1715973.57,0.358905338760623,0.11151705278021495,0.470422391540838
250057,KINGS DAUGHTERS MEDICAL CENTER,427 HIGHWAY 51 NORTH,BROOKHAVEN,MS,39601-,LINCOLN,STH,1,Government State,government,2023,2023-09-30,92805755.0,42905059.03,19108327.0,30792368.97,anchor_plus_days_share,4086.0,1889.0,285.0,Unmapped / Independent,low,0.769,14694303.46,4414023.54,0.4623103279532611,0.20589592746699814,0.6682062554202592
250058,SOUTH CENTRAL REGIONAL MEDICAL CENTR,1220 JEFFERSON STREET,LAUREL,MS,39441,JONES,STH,1,For-profit Corporation,for_profit,2023,2023-09-30,149433944.0,43747866.73,20268985.0,85417092.27,anchor_plus_days_share,24949.0,7304.0,3351.0,Unmapped / Independent,low,0.769,15586849.46,4682135.54,0.29275722475744864,0.1356384263002521,0.4283956510577008
250060,JEFFERSON COUNTY HOSPITAL,809 S. MAIN STREET,FAYETTE,MS,39069-0577,JEFFERSON,STH,1,For-profit Corporation,for_profit,2023,2023-05-31,4940092.0,3217858.09,455544.0,1266689.91,anchor_plus_days_share,545.0,355.0,31.0,Unmapped / Independent,low,0.769,350313.34,105230.66,0.6513761464361392,0.0922136672758321,0.7435898137119713
250061,YALOBUSHA GENERAL HOSPITAL,630 SOUTH MAIN STREET,WATER VALLEY,MS,38965,YALOBUSHA,STH,1,For-profit Corporation,for_profit,2023,2023-09-30,22650412.0,15450281.03,1047937.0,6152193.97,days_share,755.0,515.0,22.0,Unmapped / Independent,low,0.769,805863.55,242073.45,0.6821192051605949,0.04626569265053545,0.7283848978111302
250067,CLAY COUNTY MEDICAL CORPORATION,150 MEDICAL CENTER DRIVE,WEST POINT,MS,39773,CLAY,STH,1,Government State,government,2023,2023-09-30,46940214.0,17903479.06,7124824.0,21911910.94,anchor_plus_days_share,1560.0,595.0,532.0,Unmapped / Independent,low,0.769,5478989.66,1645834.34,0.38141025645941873,0.15178507707698138,0.5331953335364001
250069,OCHSNER RUSH MEDICAL CENTER,1314 19TH AVENUE,MERIDIAN,MS,39301-,LAUDERDALE,STH,1,Government State,government,2023,2023-12-31,142035222.0,46322790.2,34579970.0,61132461.8,anchor_plus_days_share,15978.0,5211.0,1816.0,Unmapped / Independent,low,0.769,26591996.93,7987973.07,0.3261359369016229,0.2434605269951984,0.5695964638968213
250072,CENTRAL MISSISSIPPI MEDICAL CENTER,1850 CHADWICK DRIVE,JACKSON,MS,39204,HINDS,STH,1,Government City,government,2023,2023-09-30,86331733.0,12735836.36,14406071.0,59189825.64,anchor_plus_days_share,25142.0,3709.0,8436.0,Unmapped / Independent,low,0.769,11078268.6,3327802.4,0.14752207464664238,0.16686878045179518,0.31439085509843756
250077,WAYNE GENERAL HOSPITAL,950 MATTHEW DRIVE,WAYNESBORO,MS,39367,WAYNE,STH,1,For-profit Corporation,for_profit,2023,2023-09-30,30446136.0,11038803.95,4151207.0,15256125.05,anchor_plus_days_share,3660.0,1327.0,603.0,Unmapped / Independent,low,0.769,3192278.18,958928.82,0.3625683058763187,0.13634593893950944,0.4989142448158282
250078,FORREST GENERAL HOSPITAL,6051 U. S HIGHWAY 49,HATTIESBURG,MS,39404,FORREST,STH,1,For-profit Corporation,for_profit,2023,2023-09-30,501412957.0,157579634.47,93111166.0,250722156.53,anchor_plus_days_share,96229.0,30242.0,16049.0,Unmapped / Independent,low,0.769,71602486.65,21508679.35,0.31427116565318436,0.1856975666466473,0.49996873229983163
250081,ANDERSON REGIONAL MED CTR-SOUTH CAMP,1102 CONSTITUTION AVENUE,MERIDIAN,MS,39301,LAUDERDALE,STH,1,Government State,government,2023,2023-09-30,27350883.0,26438549.0,912334.0,0.0,days_share,1.0,1.0,0.0,Unmapped / Independent,low,0.769,701584.85,210749.15,0.9666433438364678,0.03335665616353227,1.0
250082,DELTA HEALTH-THE MEDICAL CENTER,1400 EAST UNION STREET,GREENVILLE,MS,38704-5247,WASHINGTON,STH,1,For-profit Corporation,for_profit,2023,2023-09-30,113221291.0,39057394.5,15647650.0,58516246.5,anchor_plus_days_share,12036.0,4152.0,1472.0,Unmapped / Independent,low,0.769,12033042.85,3614607.15,0.34496510466392755,0.1382041298221904,0.483169234486118
250084,NATCHEZ REGIONAL MEDICAL CENTER,54 SOUTH SEARGENT PRENTISS DRIVE,NATCHEZ,MS,39120,ADAMS,STH,1,Government City,government,2023,2023-09-30,57990729.0,19730237.14,15525336.0,22735155.86,anchor_plus_days_share,9182.0,3124.0,498.0,Unmapped / Independent,low,0.769,11938983.38,3586352.62,0.340230886561195,0.26772100071375204,0.607951887274947
250085,MARION GENERAL HOSPITAL,1560 SUMRALL,COLUMBIA,MS,39429,MARION,STH,1,For-profit Corporation,for_profit,2023,2023-09-30,15935556.0,9356353.42,2078649.0,4500553.58,days_share,1446.0,849.0,90.0,Unmapped / Independent,low,0.769,1598481.08,480167.92,0.5871369295178656,0.1304409460203334,0.717577875538199
250095,SOUTH SUNFLOWER COUNTY HOSPITAL,121 EAST BAKER STREET,INDIANOLA,MS,38751-,SUNFLOWER,STH,1,For-profit Corporation,for_profit,2023,2023-09-30,23448647.0,10795363.64,7848587.0,4804696.36,anchor_plus_days_share,1931.0,889.0,189.0,Unmapped / Independent,low,0.769,6035563.4,1813023.6,0.4603832212579259,0.33471385363940187,0.7950970748973278
250096,CROSSGATES RIVER OAKS HOSPITAL,350 CROSSGATES BLVD,BRANDON,MS,39042,RANKIN,STH,1,Government City,government,2023,2023-12-31,41797478.0,26574659.42,3133955.0,12088863.58,anchor_plus_days_share,3682.0,2341.0,245.0,Unmapped / Independent,low,0.769,2410011.4,723943.6,0.6357957630840789,0.07497952388419225,0.7107752869682712
250097,SOUTHWEST MS REGIONAL MED CENTER,215 MARION AVENUE,MCCOMB,MS,39648,PIKE,STH,1,Individual,for_profit,2023,2023-09-30,131962576.0,47491086.69,27008445.0,57463044.31,anchor_plus_days_share,11965.0,4306.0,1748.0,Unmapped / Independent,low,0.769,20769494.21,6238950.79,0.3598829920537471,0.2046674581435876,0.5645504501973347
250099,GREENWOOD LEFLORE HOSPITAL,1401 RIVER ROAD,GREENWOOD,MS,38935-1410,LEFLORE,STH,1,For-profit Corporation,for_profit,2023,2023-09-30,55434675.0,20413783.91,12620013.0,22400878.09,anchor_plus_days_share,2759.0,1016.0,395.0,Unmapped / Independent,low,0.769,9704790.0,2915223.0,0.36824936576249434,0.2276555783902404,0.5959049441527348
250100,BAPTIST MEM HOSPITAL GOLDEN TRIANGLE,2520 FIFTH STREET NORTH,COLUMBUS,MS,39701,LOWNDES,STH,1,Government Federal,government,2023,2023-09-30,240261010.0,107760808.04,21230538.0,111269663.96,anchor_plus_days_share,22871.0,10258.0,2544.0,Unmapped / Independent,low,0.769,16326283.72,4904254.28,0.44851558744383874,0.08836447495163698,0.5368800623954757
250102,MS BAPTIST MEDICAL CENTER,1225 NORTH STATE ST.,JACKSON,MS,39202,HINDS,STH,1,Government Federal,government,2023,2023-09-30,447949750.0,158498421.53,13338239.0,276113089.47,anchor_plus_days_share,87214.0,30859.0,6765.0,Unmapped / Independent,low,0.769,10257105.79,3081133.21,0.3538308069822564,0.029776194762917044,0.3836070017451734
250104,JEFF ANDERSON REGIONAL MEDICAL CENTE,2124 14TH STREET,MERIDIAN,MS,39301,LAUDERDALE,STH,1,Government State,government,2023,2023-09-30,220427864.0,90770782.16,15348409.0,114308672.84,anchor_plus_days_share,26472.0,10901.0,3309.0,Unmapped / Independent,low,0.769,11802926.52,3545482.48,0.4117935932092505,0.0696300763500571,0.4814236695593076
250117,HIGHLAND COMMUNITY HOSPITAL,130 HIGHLAND PARKWAY,PICAYUNE,MS,39466,PEARL RIVER,STH,1,For-profit Corporation,for_profit,2023,2023-09-30,40010457.0,11902569.93,11152100.0,16955787.07,days_share,3143.0,935.0,504.0,Unmapped / Independent,low,0.769,8575964.9,2576135.1,0.2974864778475287,0.27872963310566534,0.576216110953194
250123,SINGING RIVER GULFPORT,15200 COMMUNITY ROAD,GULFPORT,MS,39503-,HARRISON,STH,1,For-profit Corporation,for_profit,2023,2023-09-30,113988043.0,25806238.34,23669470.0,64512334.66,anchor_plus_days_share,12677.0,2870.0,2264.0,Unmapped / Independent,low,0.769,18201822.43,5467647.57,0.2263942573345171,0.2076487092597949,0.434042966594312
250124,MAGEE GENERAL HOSPITAL,300 S.E. THIRD AVENUE,MAGEE,MS,39111,SIMPSON,STH,1,Government State,government,2023,2023-12-31,14820779.0,7290691.58,2242523.0,5287564.42,anchor_plus_days_share,1362.0,670.0,31.0,Unmapped / Independent,low,0.769,1724500.19,518022.81,0.4919236418004749,0.1513093879883102,0.643233029788785
250128,PANOLA MEDICAL CENTER,303 MEDICAL CENTER DRIVE,BATESVILLE,MS,38606,PANOLA,STH,1,Government State,government,2023,2023-10-31,30459011.0,5879003.9,0.0,24580007.1,anchor_plus_days_share,1689.0,326.0,471.0,Unmapped / Independent,low,0.769,0.0,0.0,0.19301361754654478,0.0,0.19301361754654478
250136,MERIT HEALTH WOMANS HOSPITAL,1026 NORTH FLOWOOD DRIVE,FLOWOOD,MS,39232,RANKIN,STH,1,Government City,government,2023,2023-12-31,33076724.0,286443.83,2469849.0,30320431.17,anchor_plus_days_share,2194.0,19.0,466.0,Unmapped / Independent,low,0.769,1899313.88,570535.12,0.00865998186519318,0.07467030289940443,0.08333028476459761
